,Buffer Size = 60000,Buffer Size = 80000,Buffer Size = 100000,Buffer Size = 120000
368,-110.62039866103666,160.95019123989388,-98.48281559497364,-102.56446482622435
369,-172.2468020520904,133.88926417774368,-130.79261309143462,-252.68683031648254
370,-154.63493781935418,-76.93629982369924,-104.50336557821416,-45.7096626945974
371,-165.80422459656927,-89.96692040245631,-164.4745720572521,-115.15034155103193
372,-353.6821936477828,-92.92410668689709,-47.14145393701469,-28.54741274026196
373,-130.51879233330754,161.13150267860505,-97.77171784288879,-122.95137117496746
374,-162.0254923018678,146.33454585175605,-25.77693106504678,-163.79171038129385
375,-137.23695026469935,-62.24016092038421,-484.36492600559114,-155.863149987176
376,10.821244452930586,-67.02667980194741,-166.53464555147616,-198.60861630372386
377,-160.47022176372454,180.7919400249284,4.3487668274854485,-101.6154915736673
378,-158.92804556609514,-42.92970242983705,-98.39123288777921,-123.91112790013909
379,-168.37333316337936,-48.420794320305916,-132.1728565028655,-105.94466097675452
380,-144.64083947789345,-83.87032214055336,-118.21418775773638,-108.05011867067202
381,-123.5719998527338,-120.0541118391782,-101.05118807039986,-95.82654311231789
382,-241.3729319207176,-129.009488359409,-103.61159597753965,-159.46416343942468
383,-153.18428447235294,-73.35802265184381,-114.9567917244271,-95.93097097644288
384,-146.59607970189768,-103.79705600423722,-193.45311072313302,-147.82496503829333
385,-111.89135062808501,-94.62727053563515,-123.66019971551879,-253.67039681584737
386,-170.39533906908494,-112.87116161589498,-189.56127592314746,-78.21350134590742
387,-108.21458220724693,199.314727373188,-90.78977853776301,-141.92254572608414
388,-162.27631177968348,-172.76107497058223,-207.32345546327969,-74.02661762463866
389,-101.70751313852662,-114.1500477409416,145.40935076519332,-126.9270514387665
390,-150.73163016051703,-213.27492929101768,-257.105215063042,-82.03388458521206
391,-361.5514317709939,-96.02432354463426,-130.59052927621042,-146.00215722678837
392,-243.08126183210223,-43.05052371644058,-99.43211487581603,-118.01103769297575
393,-168.8077147780623,139.94305945423616,-287.3865775673283,-101.69678906864957
394,-120.02283146199102,-117.83807136661211,-187.97119612455128,-61.99974625960054
395,-114.65474504822043,-143.52806289295222,-251.3733344305918,-83.88241615731341
396,-197.53928263510764,-142.65053256366315,-161.41628052660354,-162.33046645158822
397,-155.92279432773125,114.56549839744315,-34.415914194938296,-114.16543500170977
398,-138.24980326887132,191.82255650520077,-50.19704432806297,-123.30545295730278
399,-172.1605225441215,-104.3771652780716,-113.18231512509198,-81.52763565835659
400,-219.8027308501864,240.49601464082303,-108.38769112568585,-132.56221799566558
401,-272.62424519253193,-74.48012315147591,-99.12237896111775,-21.815688246022304
402,-188.10153210173274,-30.37831932414474,-85.27837510140459,-158.86636662064296
403,-141.24054989299844,-259.62708209994975,-206.90610586942773,-120.5032227002709
404,-319.7119324134119,-43.19686064864722,-92.42080517392912,-102.10036183083167
405,-177.34723057313238,184.08653752200865,-109.59715963729002,-105.97600487189801
406,-227.57910658421747,-45.96579404666201,-74.92229267025894,-151.90313919574027
407,-109.12240083473999,-45.738761773337025,-128.5548714653739,-36.80636195650189
408,-154.32232688081493,-232.13199018920932,-71.44362996025433,-113.0441809537279
409,-142.33548948340172,-86.94842171401939,-265.02581275168205,-164.46992100761085
410,-219.04284610365522,-88.51436213450138,-120.12037203031936,-50.07947615556334
411,-163.95586483869923,-133.35876358657805,-45.64194645194082,-89.07080191313871
412,-97.79392713668575,-10.96912854224216,-3.363622601897447,-56.866469267473036
413,-168.6347859930121,-237.07497364026028,-112.42387333201196,-93.74158018561246
414,-188.76584873898372,-198.32906054953753,-206.23469888136106,-112.11413994998031
415,-128.89292054371145,132.13357366128406,-94.25039786134086,-54.307110072272394
416,-170.1942520630046,62.31746328012859,-18.123036371587943,-72.24295369855935
417,-283.92280141406695,218.84209430869768,-126.24783290112768,-108.79200919904893
418,-157.35031410838667,162.78296617764536,-117.84043202763351,-87.874473623586
419,-164.35955332504028,-105.49695208495505,-154.73229279662198,-82.66027882376687
420,-220.98009026206643,-78.66928777655373,-88.83152900155594,-194.28563733949278
421,-164.64615970043488,193.65550831814284,-187.30473378203646,-101.58352394415259
422,-178.23467997149515,-75.40085799857641,-59.61119579256997,-72.1994147870298
423,-133.15866548731114,-127.89403299399478,-266.9755396486555,-57.322043753630936
424,-216.0085354322962,-50.910501268569725,-91.08735732125808,-94.66717646354024
425,-227.30026564556744,172.96669641661828,-476.63646409756325,-42.009135775745094
426,-159.397533226877,168.3813475699925,-155.9835753812817,-139.4076692156132
427,-137.6520295241533,-248.40656742818263,-123.45714556601735,-91.34537469207662
428,-134.34626808643287,202.03434670713472,-193.22534535482254,-47.15529765721023
429,-428.8746515137615,156.60833217167624,-115.6405100515909,-90.54126382069597
430,-126.06829873338894,90.85486953835952,-149.19274011760035,-97.10616335089321
431,-226.64354308223852,-119.40213053130556,-75.33058330173317,-117.8838153902231
432,-315.04314953782807,-152.18699220781957,-61.93283957103833,-407.2171610561559
433,-160.16258104009333,233.14873701748303,-242.716015085963,-61.309152206678704
434,-123.63107182387284,221.9250418158596,-153.75113158676132,-99.72906139789
435,-150.2587971033421,129.3308823410027,-120.26122859014566,-97.00245232372939
436,-242.2973044652742,160.7574370072839,-175.92864196735349,-165.2868520445544
437,-147.0469579670114,123.11341217941,-188.53991526165606,-92.01603897876768
438,-107.24010320554385,229.9050272078504,-50.585297199679125,-33.04458128318774
439,-155.72775841418502,138.91125526610142,-175.70186490996997,-84.45264510694177
440,-162.05337893507243,-56.638092299607685,-144.81013113069173,-8.814858088923017
441,-161.6795517644539,169.65627330636158,-116.66408870600381,-133.5137783002076
442,-142.21216776231745,-120.04459307866927,-133.58298969613253,-132.418311234799
443,-160.68450502216868,146.39017285468944,-163.43028885071277,-91.69547979042397
444,-163.01835572666386,189.38630644954594,-144.16903317216355,-125.45930329169302
445,-146.7274433458633,120.23777982724155,-176.8667530608588,-67.24173752265845
446,-165.60785130930572,-82.28577905728845,-210.25440994684865,-116.2152570873408
447,-175.46488370556233,148.28043871377542,-184.5278354413306,-92.13406427281954
448,-103.97226117092961,107.86823436538737,-112.5223293627748,-73.59226624267114
449,-137.9284212479031,164.58418830953875,-108.8924238508048,-55.07020731486384
450,-177.0113204668489,160.71565901043522,-193.34509434798414,-157.2794632489628
451,-274.2691722838107,195.02068335030413,-184.8451404509933,-99.39880448221817
452,-200.29326749780273,146.38729783712196,-120.99820345463198,-38.78335880200002
453,-388.9828055549767,-58.97494084119743,-181.07999446253518,-60.15675098817843
454,-172.62552446288697,239.36243805841147,-154.68349716908781,-42.04480428955581
455,-167.36538151516064,-54.60384222415484,-127.00297623023326,-112.03939858847929
456,-119.80467083356308,-43.36257218569481,-198.2973905830938,-85.50491322416181
457,-87.45713721344954,201.35435747689726,-161.8262379911908,-84.40819245841432
458,-188.34521783164877,201.57337102114258,-188.16759140721217,-67.19247882222223
459,-166.3647772539321,133.8502978573679,-131.94941396286072,-87.60755678431981
460,-168.12943301695336,-153.02637626960313,-133.06857288636814,-99.78107880455052
461,-144.50099388588012,175.2832328511364,-174.7989072555943,-143.22386785255603
462,-235.8666630039975,166.07274452931202,-173.990579215734,-90.9127385884498
463,-162.83860414222306,109.02609880730883,-116.17579104268057,-97.69164133906015
464,-189.65318045255358,126.59134449107245,-144.24150549844143,-35.17640013224248
465,-167.5968495675338,189.47626902178115,-208.04855704344567,-128.35874155972067
466,-302.0548238913977,209.66499881057314,-411.12825512586323,-107.17015985648476
467,-161.3506425308429,-105.3978935558917,-270.8793360631508,-55.649286120112635
468,-187.12059144157405,-59.73641785523627,-151.2068034083424,-25.35240280845393
469,-126.03213225529962,170.00871203873,-177.46026872495906,-47.75850617413702
470,-269.3953360416757,-44.01875573834242,-190.15095609763438,-11.4378787396534
471,-199.2372799007785,-149.31858399373576,-162.02777065332498,-131.03619357126036
472,-151.6243939356973,210.180355575309,-108.97493958037671,-123.38307009041289
473,-282.64834035137324,200.53851617120233,-185.3091083749827,-70.9134519016641
474,-180.6434762972751,-47.08663701444844,-146.75102234336805,-44.789192022011505
475,-134.72580211759117,179.72245767309303,-193.5258518263543,-28.332594693392963
476,-165.6116392914869,156.63242742267906,-143.99504654867087,12.028858130621359
477,-105.64464398990665,-63.057095485012354,-148.64506890308203,-44.93921692639224
478,-281.1652913370016,-191.14190469693153,-28.799047115935124,-358.60646602345264
479,-142.01495277586662,218.14075915670094,-118.80142024712333,-10.664651412119483
480,-146.81481058730265,141.44620723685958,-325.307065668823,-94.4116198345004
481,-127.3238117374186,124.78011358189366,-146.15090970710298,-391.8491783485611
482,-181.4129667164018,169.47050330121226,-156.57571576485827,-78.7828905933032
483,-225.2956281801313,208.26449541331363,-209.11836285994292,-387.983848216336
484,-157.52340973384105,182.85682627896807,-148.38995494427851,-63.8077042958888
485,-167.2612363954538,173.05341033975748,-173.09198850562143,-65.20713398816781
486,-168.67759627443476,-51.21872258921463,-158.38015696686523,-394.5521316070548
487,-98.78886159920017,217.08522577679253,-35.38942001158141,-109.2187979482591
488,-112.00785738641517,156.30981532543703,-122.80417105105862,-49.33704161111555
489,-119.74102422972737,125.62276346429665,-150.6036527831276,-377.483851300978
490,-125.09083929012439,111.82083449708198,-136.1795162843371,-267.9946948993728
491,-153.03375510161936,192.75558055045798,-175.38668336876952,148.46107326572695
492,-156.30077365076008,165.96397198470314,-192.92151103630715,-76.32395219396811
493,-229.2287347584464,-212.17367594366465,-95.52235606499674,-73.2938351689463
494,-158.13949232293135,182.92565094780656,-205.85304569472265,-129.08557472732403
495,-152.72935426942018,188.30835763698354,-116.89336920243723,-6.789323833461182
496,-127.00653931204971,-97.92742200412806,-110.0291779447927,-52.830104597828196
497,-134.8467065652207,156.55919823306786,-45.6934529250489,-65.1613365398223
498,-181.2362125759974,200.41180067629227,-126.35581234573112,-77.99404386333056
499,-81.18108080979086,187.41802506413495,-164.03809777165725,-110.24951819315159
500,-343.30522732686177,194.77862973573744,-105.05393818095179,-100.7225087063346
