,one 64 layer,one 128 layer,two 64 layer
77,-51.96327130058141,-505.9895857124833,-341.49195480437083
78,-68.19803435028027,-349.96970685896133,-426.6574707734253
79,65.27401232710787,-224.24313215951514,-522.2326146829532
80,-0.5117553680821487,-243.8825854865182,-464.0915872190236
81,-54.25643844254142,-441.8673587702711,-228.7193313674228
82,-68.73440278499203,-355.98639769398477,-100.69329727064186
83,-68.14846168704017,-409.32561458923186,-256.582480534158
84,-28.07626754861569,-350.2546411875422,-222.47588004013517
85,22.452801206796437,-254.27922908568064,2.548024995515803
86,-102.69406728412082,-330.2986779538844,-84.02421932225158
87,-34.18155503628739,-400.5428659977251,-204.46010097584855
88,12.923920962467463,-399.43555373192584,-261.96690156441343
89,-270.3419867167712,-466.7739457239127,-275.00904760916285
90,-30.252165672682878,-515.8616639137324,-193.02530790391148
91,32.21304247868345,-200.3400974452693,-154.14379463833913
92,-46.762409869517626,-498.90143955478356,-140.97628482544587
93,63.479778035759225,-403.5677679094322,-63.592908946073344
94,-54.79466740415777,-465.64648214360597,-178.27371392948652
95,-44.72795992543452,-300.25565140890956,-371.4869637507735
96,-104.83141294148476,-588.5978797658107,-437.1911996688958
97,-46.40696420172138,-590.486804425272,-233.53278624405922
98,-168.59945220830556,-516.1078383641238,-273.1104405310109
99,91.96317832674345,-542.0274158115672,-178.3456263520909
100,93.51100720118758,-555.9865177443684,-341.29844820072844
101,-155.49921766538955,-244.94184396963846,-134.6334023888705
102,-247.1447084348858,-314.3381055419957,-404.87792378821695
103,-63.27451085718327,-552.2139256698302,-273.768998677894
104,-225.37854832312047,-397.26926639889047,-281.2099053578519
105,-116.61749914422688,-568.5991620788172,-241.7922636232372
106,-259.2616742152195,-317.2085516792297,-98.1517808577123
107,45.72031208367195,-307.12096298627625,-138.96376733726245
108,21.73861284496914,-600.518213486803,-1055.746736321132
109,24.754852725410636,-354.9974513096523,-265.90007377382415
110,84.56703595396006,-545.5014047610543,-147.81987272382256
111,83.40436852676476,-302.0153041394347,-164.76024964859175
112,92.08138882048918,-561.7637881359809,-282.38425594343084
113,99.84533193479771,-330.0557111764912,-204.10402084267093
114,-186.80778270445035,-383.39608254682446,-164.94454581670814
115,31.931715548013166,-280.5459858192281,-504.4599705278984
116,152.23398942946832,-575.7858359981224,-233.4686646636895
117,176.22382037328083,-662.2526457709208,-159.70265696793058
118,148.9641368570059,-498.7352918888281,-118.89129043261964
119,-166.2812859593805,-313.06053149597915,-213.7751615748828
120,50.265273793172355,-425.0539976702454,-158.08891807307128
121,128.73129082468944,-360.63730075914594,-272.8427204979436
122,-64.45549961149007,-529.862994532306,-162.60462337878062
123,85.2602048484756,-400.0695160635377,-275.3247780484106
124,90.45971638185523,-270.6690915749083,-294.12246019685887
125,35.74204952982366,-294.7702164867717,-225.27361189987857
126,77.00968172116946,-353.2649536290601,-262.4380502156491
127,25.701606364371436,-359.03533783831375,-299.5974208174754
128,73.98162244472108,-345.55468736399484,-271.6829319338349
129,52.04305930599957,-418.34715307545576,-1132.6567744934873
130,99.84269208249712,-512.1765326846321,-259.9404134335772
131,106.93064905317516,-260.0608168111377,-192.75055210844323
132,181.48732079645046,-428.55511238204116,-325.55451910270193
133,2.9226384378947827,-344.58909163555614,-173.93382299157557
134,-35.67025300271577,-182.88850952790307,-135.5495773872741
135,3.9443495462095512,-298.772185160513,-262.9691619266857
136,31.82478097970783,-115.35571577572951,-242.1727403690917
137,72.3315750500134,-365.19314549839885,-277.27577473748704
138,32.35218299321961,-265.60234697590226,-132.67864553457315
139,8.751124531509255,-254.66332376556247,-336.33046158269445
140,-126.21804606914695,-357.2771637824062,-151.90152868419648
141,86.66104646306206,-235.1537945487041,-238.95904763118364
142,202.21290352574994,-443.1923641219055,-279.95658985269245
143,66.33428169726477,-269.4678631291671,-465.6690894277284
144,156.82435382174867,-197.2473099619192,-329.6171074773659
145,146.11104434441327,-233.34529038083568,-258.4582309231534
146,-42.262371549929796,-243.11524393733453,-491.5491328555799
147,164.03086459203138,-295.2175680081067,-182.10999214100562
148,131.80430318552374,-361.8366845027699,-306.1731286432836
149,148.64175554142415,-275.4893757465783,-13.36009892084283
150,54.373972047535815,-198.0783210069788,-86.61041244211575
151,169.99152656333553,-198.68294642862364,-155.7173328583186
152,28.854168707346226,-391.37678143175685,-149.9751929042415
153,183.9014139202375,-123.10219276371913,-260.5742295469371
154,134.04804654068158,-303.26271651648267,-354.49137088499674
155,151.25794360913852,-340.6120070479494,-175.8178243289361
156,154.60648341204654,-184.03549900518937,-129.8895266289565
157,6.572961757609587,-175.2659279101407,-111.04223474552906
158,-16.76595906433718,-151.70710672638808,-222.72244513770184
159,151.4783914480994,-262.2692992093622,-100.27560432178385
160,34.47685233204717,-196.0081356563058,-106.00594265284015
161,145.134503545494,-316.0315439421503,-218.14887324182354
162,154.89465195526074,-253.19142099724735,-49.487949608386614
163,38.790018339260115,-167.79599472380778,-151.84023312774275
164,186.68976784192157,-204.16661883117962,-206.6496484875571
165,186.62095290875413,-338.72304593306717,-111.734285771962
166,192.27159235924634,-185.34745126909144,-324.6692005150327
167,176.53617332210342,-181.51754813446496,-12.757535416711278
168,179.29161183845858,-229.16694995457036,9.497573335059244
169,171.82117237692026,-172.0245656728295,-215.37949508353262
170,191.2786895908144,-253.96559272338075,-194.48601272018863
171,163.27929785556907,-317.8236539851823,-180.21101104986124
172,168.47400248134807,-209.95760299467042,-136.87879948345568
173,203.25240874582545,-57.75022264232521,-205.33660873605677
174,186.0128459654248,-214.99194816426544,-59.40829993061598
175,-2.9159295810536614,-181.73510196794362,-116.53970889898767
176,201.8180588869759,-375.9372752516681,-40.2485438231096
177,101.69421019713695,-572.9068510005366,-177.5627001376311
178,208.93802315721587,-449.67589385190206,-261.04869820033844
179,200.41233304430955,-57.921139412379794,-31.542483367890995
180,193.16085364145042,-224.56491248432116,-43.13700233846555
181,222.96141545560312,-454.21729695040386,-174.00665951697357
182,10.389167029085218,-369.34967070862734,-158.2851166673534
183,167.20675138797085,-334.9048310983093,-205.23966171513496
184,-13.515487304006072,-1048.757997350151,-126.14309140795348
185,165.7698498473453,-266.17495253674593,-163.61446078202155
186,188.8097857554649,-157.98319497177505,-85.91649114289608
187,39.754027395698,-321.6777021337592,-245.8346938641862
188,171.36734148271196,-667.6666782812466,-335.97698497984265
189,190.41785475014711,-355.45858112306826,-286.72636269351244
190,168.29218384420503,-348.52287565587125,-151.00824788790152
191,147.59591127788698,-641.4323852180275,-200.37900624603344
192,183.76266590442265,-220.9129284735402,-222.68265882716884
193,94.30184475245746,-160.39099055879888,-125.52913451991334
194,130.63150429168468,-170.4545797104917,-171.58128062663687
195,159.0908553747391,12.60793870382389,-231.8302006973979
196,200.35462045873788,-491.9490346784465,-202.42075982985915
197,-30.794591998107144,-465.3332841746367,-105.2010938157343
198,72.07848619750307,-958.2410155502574,-214.443766980414
199,172.0212309102943,-534.0649818889061,-100.50620066940758
200,180.11998592194539,-645.419552270884,-416.0208032721582
201,233.70360772552092,-1526.9496814940246,-189.86551023686084
202,196.61120239392542,-399.37761485270244,-161.21915189298977
203,68.97130047589903,-247.51156089526907,-176.39293409386383
204,214.4959467201555,-659.7560810416838,-210.40711491457984
205,7.161792907007561,-180.49949408193118,-243.4529805146542
206,171.14789280001992,-197.73885826573664,-351.787642108699
207,185.91046522497697,-819.1962944826895,-335.66848008683473
208,-55.85731111076667,-533.3090445236917,-161.2319671859974
209,183.4669024982453,-642.2945223936567,-213.72002012618861
210,147.05572387773023,-313.4198726242838,-201.72814413803593
211,187.59692418653077,-307.84211806845997,-176.06624943685225
212,236.37245431249298,-256.73143344820994,-207.56142430566675
213,172.25529855584637,-131.9127404083108,-185.49666785546628
214,189.67740611918236,-256.25117864890564,-187.15987481168642
215,191.95654689621833,-162.39693538153057,-603.4006840686786
216,231.85962746316784,-513.9200031322947,-407.1756233694868
217,191.33986325912747,-779.8786975680426,-208.38604353708683
218,166.16457755270613,-848.2255371269275,-203.5781906176208
219,171.10463005937032,-644.1562407300654,-182.59187836168354
220,234.09566281079992,-472.0255390841335,-247.36383480536577
221,192.25066430549617,-1643.4544182140269,-317.02369250322846
222,195.04977795538744,-23.47621513875974,-181.915165343921
223,217.93123929386923,-2385.017438382285,-236.7393869861346
224,-3.539262879656438,-572.5353382701726,-215.36809006388506
225,203.09088572504328,-143.25028239957442,-295.11585530354137
226,194.60930253524273,-210.03634415485806,-119.03119714818516
227,180.44376754091206,-205.17905525369986,-292.43514359737196
228,206.6505055709193,-185.4620675267242,-337.4851205870685
229,178.16384911937612,-134.32008923599258,-250.3081388195869
230,-8.38765551423397,-147.52725554262804,-157.27075479267972
231,189.96640912054247,-362.7105766477444,-130.42102790520153
232,217.65862750492846,-1315.1435664195049,-140.57319969259703
233,174.68586863904426,-356.0511920046782,-298.42599629853385
234,265.40780324182856,-142.84348806882923,-305.8255253177416
235,174.62255469169241,-188.198120058706,-515.2707195460437
236,130.74992113577912,-124.71894992923762,-555.4797451121593
237,173.32465717147892,-178.1656357849893,-219.98028491670877
238,-4.399447541535366,-164.49245318685342,-450.720383339797
239,179.84922346808105,-603.8709216005116,-154.5686726210186
240,177.02060604511271,-134.7040815905172,-622.7933585980977
241,211.69757635753078,-1170.8003029576498,-574.6955795713618
242,209.95940872194626,-194.20607349116176,-89.64803053217362
243,171.35534365700704,-310.5163297706802,-203.7906663131158
244,206.1202247228476,-170.14476023278502,-274.3479651957616
245,171.31705661693215,-603.3434907155499,-145.77812231081595
246,174.20467247284196,-122.74750360170484,-57.915928919943994
247,199.80578983384282,-624.0389855820242,-376.12046994908474
248,188.8521054774065,-92.26782717700574,-410.86680015244673
249,163.51983058091446,-117.5606269133387,-127.7469002099476
250,146.36706534724038,-78.72447513763888,-430.6736528029526
251,205.55905557204812,-166.66620831795424,-158.58376898143948
252,173.68518108749458,-119.00928427476714,-29.517007300526245
253,196.10104880977084,-217.6438797514068,-59.94894531705756
254,178.9228859994977,-808.483129126876,28.102122366731123
255,215.3690519380288,-1876.3437125463886,-317.4948499660752
256,192.3871242954663,-191.19037996957948,-569.6743051091898
257,207.60008664186455,-135.58701895937565,-130.3397339800232
258,177.08295287148383,-133.01532847596673,-322.6507881485842
259,210.49550265367836,-125.32630672118232,-230.1394924401534
260,181.28804437329484,-90.54630820877104,-312.16273845079456
261,180.80474225089273,-133.2225684420318,-218.7045032731222
262,178.96213325117705,-143.044414416042,-53.82741701730758
263,194.90606843268847,-583.8554921370776,-168.6835518188335
264,190.35575350222484,-127.71294123966403,-276.18574742953103
265,1.1136483320374992,-683.0519976298382,-182.12387578406953
266,145.22593487876009,-841.7960320224768,-333.7224596993183
267,242.84760299947843,-1548.4973996757121,-2.2377494607512034
268,173.90498088899767,-184.87494165367215,-310.659299962987
269,108.44301776303867,-164.0216549526615,-67.47638151373481
270,-185.8807790895408,-121.03578803066264,-192.65313085602025
271,-43.13428384204897,-364.90092629403915,-55.46984607395261
272,179.45759644171486,-133.9831054862492,-237.30045190826775
273,207.80818752761866,-226.76235923736238,-57.40131313559807
274,184.9570998189154,-135.52503098599962,-42.88587921069461
275,198.1715154516644,-138.14008147520462,-58.262916517933974
276,186.14149378118628,-166.28594623273668,-204.79235370301888
277,164.4037911465228,-177.1265252046214,-107.81099665154815
278,169.36093899230227,-627.952504005123,-140.2359387958627
279,190.10135914397188,-126.87993400190922,10.35119513224447
280,172.11131984997928,-95.52053650910665,-45.21203485402355
281,-20.20658687466576,-136.07531857365882,6.035212731075063
282,201.5120555324948,-598.6398974810584,-81.04018615188338
283,174.25594955969106,-190.64044482687456,-212.04780608463932
284,169.2527636468682,-1349.7201996045585,-51.59192792882044
285,160.6911893897743,-161.70117274299054,-221.31863507652764
286,223.08926078700486,-573.2446459860231,201.0286450537074
287,200.5495138188811,-1681.4834257647412,-42.5543817452939
288,207.51675482585728,-179.29088305348318,-69.82210845227979
289,193.91428622128814,-587.0267340580551,-51.39750437168239
290,241.8075080803361,-180.9128802298987,-54.07123830745026
291,166.30985899302425,-136.40730795041887,-100.3123359101242
292,201.2049723240419,-352.34496634596513,-71.03030053488706
293,172.87750707372126,-126.09598825972864,-65.21413437782212
294,194.36824500131647,-339.14238687362314,-39.38150891127681
295,-24.201963552096217,-2808.1341546954536,-114.4626306770891
296,181.84985153777112,-175.70400838471858,280.35256498118986
297,-83.30846525186337,-168.2601328334365,-58.11556850616098
298,201.5476142787203,-834.6767532345403,8.803577134390608
299,201.42644987368794,-103.81567672172302,36.05524871984372
300,59.27030852563898,-221.92309836305725,-29.474804940824257
301,183.88197841223396,-197.64657687219554,-50.107286050823944
302,216.5268259612698,-649.7935086905991,-67.89936488744046
303,209.44318852620717,-305.2840876194608,-6.5003658138933105
304,160.31153660672283,-218.6064681122623,-84.35022114773871
305,185.82770911715636,-309.69933636053076,-189.41912972751453
306,184.5773189128888,-249.38283761527742,-42.466909772256216
307,129.38860203695248,-245.998802006108,-104.2444602208279
308,189.76042545757807,-407.1942104921846,-118.0142430968829
309,203.37514298361907,-637.6591607423788,-171.6594961601471
310,206.82299763522576,-747.7614529907796,-21.467963992672253
311,-142.6893042719443,-488.346635165018,244.61031900959352
312,-172.80881403077126,-508.281153472634,-87.97975359108032
313,180.31912154692094,-213.39889957207208,-51.43377925036041
314,146.18377266900188,-310.4684860212907,-28.308615814740335
315,186.41735579416036,-461.4242557112306,-58.525680963908876
316,233.9971167480033,-281.03449977553754,9.910273521484001
317,210.7076130843551,-376.4759276442102,-116.11693054539897
318,230.21424963900554,-432.6081466914507,14.181799081164385
319,198.86831626555926,-408.81707134186826,-44.0547356415063
320,207.141249263522,-421.2158666477342,-146.57957959409046
321,182.91783476452628,-167.002776837721,-93.84518378654158
322,179.48960141059194,-334.94873321125704,-47.06936852576145
323,209.7385933186462,-350.32616413830357,-59.8081789555778
324,164.77262518445895,-312.2068734735091,-24.368841177593453
325,145.7867893806757,-521.5826638762862,225.46857279499542
326,233.35466234398854,-733.050747049897,-97.52152306501708
327,201.3837076576914,-409.877065145738,-60.57206800179666
328,166.309566121839,-297.0756225765953,-30.42126497861483
329,150.17252052174504,-428.0132233041188,-56.5244915580021
330,-270.9658562339524,-486.8297641757624,-20.482170861768054
331,-5.945898350165022,-386.9014038165489,-33.371527626288355
332,157.24888983337212,-576.8843480713639,247.1499212567036
333,-3.857141045083452,-442.10484132029063,-21.493692807171897
334,-176.62283368303656,-411.5514586927075,-33.31315269199439
335,-279.6517184183766,-478.6908603561349,-24.327072083448144
336,151.41174219542373,-377.9171213873832,-8.579450219737183
337,180.2989709386486,-320.06220973383677,-65.10557581796867
338,199.00492327616485,-441.270641723981,-13.158728108561817
339,-17.955604657699745,-481.54574814954856,-15.394108378343716
340,152.35857779957064,-341.1438681372407,-32.420508169225684
341,172.67929568288076,-130.91722275000126,-42.545203048558015
342,182.86015641066703,-506.7961796371344,-61.78326362041885
343,120.75565059649158,-380.81643938375674,-48.213889752333245
344,195.12482279877966,-582.3722724126987,-73.32191807012211
345,166.9917981904673,-532.8640780140809,16.48114223603011
346,-77.55854378860366,-171.4045542875968,19.45890517470511
347,-103.91027950316293,-453.0726553690601,-51.20406988922734
348,195.05792084657298,-766.6619436076313,-49.47847331248374
349,197.17463948234393,-438.4767326665966,-35.985836513151824
350,-338.73123319924525,-705.4469628123599,-41.24892619479687
351,147.84824638697376,-638.5060151654709,9.087979179605128
352,-29.639295734785932,-512.0647492014396,-84.15465374958131
353,-243.96537328205287,-794.7195759210463,-180.30192958131659
354,146.24233344467314,-608.762007868994,13.218485476400701
355,150.3732220342464,-686.067043078924,35.89018982747356
356,-207.53325905883133,-359.84673715265205,-1.3475481616872145
357,-277.3729935741542,-430.14576863062155,-54.0470696451212
358,-131.6964457854491,-378.55962581195223,-59.440709728417765
359,182.95494676496128,-319.90654742630574,-65.36191366040285
360,203.095428080064,-178.00149197794377,22.34863017288569
361,110.6630693685073,-446.38368089747246,-40.02098467743552
362,186.35936121707948,-315.5502423225938,2.3437558953587114
363,137.02431354222676,-466.2555476282085,-32.86560088401147
364,181.8932665602876,-387.3135490162276,-10.750146767690069
365,171.84260852752334,-515.3951103633217,-87.97165655898391
366,93.79315147943703,-510.1645628773957,8.353007974566665
367,194.72789987245898,-187.22220052360598,-22.657000932463177
368,162.31135389079003,-171.91901411100332,-219.88412997920884
369,62.31878231711946,-337.30077704897644,38.687126826013156
370,144.23386175346346,-604.7704582992146,-188.8926116124816
371,193.17925331293318,-181.09433356429065,-20.127022925084617
372,112.88360155255594,-656.1502912153933,-23.22911625690591
373,-223.70118046761345,-647.006610717216,-17.600264124515462
374,170.84902542954325,-269.89180984784315,-14.736965762990025
375,187.59969002572768,-653.7115945970089,19.570686487542346
376,187.0156156718407,-593.1004136805977,-77.19581897395946
377,188.61428190113446,-172.80934860665,-11.78691957858068
378,155.3307168597022,-615.2910057693729,50.26093225270759
379,157.65112634457012,-157.079252315213,-28.883844259249713
380,193.1527890616364,-460.51449427966355,-3.8273290202452444
381,154.3093297329163,-303.451899137659,-90.04101257906117
382,231.3642461947862,-843.4180459598309,-188.98391505087875
383,156.6975279458492,-340.6271245934043,-156.74949109644518
384,-0.6818707463588964,-867.6651439881502,-57.41632366856416
385,196.74527026495056,-89.39112683941374,-1.2024644264117512
386,205.5037451723508,-158.3221476785712,45.350387805299675
387,-188.78536852154008,-120.89189116333792,148.52516526223764
388,136.20617573801982,-524.3384545637599,-49.97845729872567
389,202.27866829815457,-122.43158591000162,24.64529464109924
390,223.82480451779983,-361.0071609649538,-83.83715663753821
391,213.059318389547,-620.1705083487757,-7.008832617603645
392,218.05092605239204,-272.0272006270567,-74.37429337771393
393,192.09033861346683,-437.49324649701094,-46.04873244027208
394,215.86236370109694,-225.28651428948348,-93.06568031274797
395,212.8543010557572,-377.08682695023475,-45.27636970516431
396,220.43597575602655,-341.33230669365736,3.51072835382206
397,216.53516315695435,-465.8116256570768,216.11196149694837
398,206.0462677513193,-254.800042312602,-39.88540876065368
399,179.1948863629025,-125.13751843019409,-1080.4343578089147
400,215.03362564225634,-152.19180857065626,-89.5801823669315
401,-27.51363841904579,-205.48171534767386,-41.958043925440435
402,219.25306536595977,-652.4263740605894,-387.26425060866444
403,211.98871435858325,-83.01523884736035,-18.309281507483874
404,217.5228475989806,-115.11897890809082,-62.8932553808542
405,197.9002450862933,-255.16315177555606,-136.9593116782316
406,205.80608350365569,-164.58217299107844,-60.80314939606232
407,221.10127514725556,-151.33199415304193,-114.4236295671238
408,229.77421615774784,-140.03976181141905,-101.40859332456884
409,200.09659721259584,-85.59768813762788,-52.260916760670796
410,-295.2463186620239,-125.41493055167169,-111.36539396078739
411,183.96539097288473,-182.5744816362316,-162.82530509874374
412,185.97796646247122,-236.33802628870419,51.18143870423745
413,181.7872667402425,-193.80343134707135,-12.863470102473897
414,201.82555110678751,-121.36565305560178,-52.16413841834738
415,232.88917206773698,-103.2880706629084,20.595223336233744
416,199.80526327853627,-258.32234549614924,-72.04170977905254
417,192.32508936881834,-168.6544061196533,-27.348117455166943
418,-12.277266878985927,-77.72297062829468,-146.1245385262457
419,236.35040765481773,-333.2173008453604,-40.60613183262072
420,191.1368391507645,-148.3609142375284,-78.15029641734236
421,187.91877151651232,-569.7116373850201,-163.31544451329353
422,165.46060543420106,-359.52346048317264,-97.19335770055429
423,96.17231982535046,-136.143216957712,-139.73697007745415
424,226.7757913101413,-182.37545832927256,-16.032437050939535
425,208.33535407869704,-163.74734622154767,-74.47145490171513
426,180.90326685155554,-234.01267812880246,234.1270924355061
427,195.4377937948309,-117.20222164642,20.932320974763215
428,202.57542766563787,-223.27778783682538,-16.049794944056842
429,204.68574203211824,-293.70222061110235,-102.7147502034116
430,211.26906453741293,-132.97629754135298,-154.60100117964058
431,227.0668872718612,-118.73112076278468,-886.2703826961298
432,213.5981123316838,-263.2038664690085,-531.9668456086833
433,228.0142848532996,-164.98038536184794,-62.164720968015466
434,221.1918592750892,-172.14457117877444,182.67100958761228
435,230.079478454959,-103.85115481920568,-75.96451736278529
436,236.67710848829836,-295.0539615756277,227.44528365197073
437,224.18642556570393,-149.52033185410485,-109.26139656321462
438,219.3658052320256,-135.09169703775052,-76.47178561741916
439,202.89567644566057,-186.35454321564225,247.28684919332238
440,186.0628760697893,-158.79331100718758,-233.02105749288168
441,196.81537971125744,-139.94162288287603,197.09131096246227
442,148.18011244827258,-159.56180435680125,-92.8875242433769
443,14.929116152703784,-290.4225438450643,-117.05210048707949
444,184.22684000729777,-167.2024571109279,-102.05677811489997
445,251.2394296820477,-124.21553180336132,240.9466747099277
446,192.77954903098913,-142.50909299048323,217.83538445350428
447,266.6792495147239,-141.87213992597646,-73.68307409641679
448,198.73550720277368,-469.45238701253,-92.344111557668
449,189.1508896688129,-157.69157275082375,206.3306454756084
450,221.54337465615887,-148.44426987480458,245.10636147819355
451,221.63269587052446,-261.79013228705685,-25.61241086735808
452,280.7215317980674,-268.0562588752063,-30.873172689285255
453,186.14478421374275,-310.1803650467918,223.77526240508305
454,236.9051052111276,-248.04601445145653,-39.612856758950315
455,220.0185379837639,-132.91767723070322,-44.078559986560236
456,175.39290659773428,-139.7981544807838,147.95881107207666
457,199.3061542892885,-146.11243610547857,200.7256001424808
458,217.35684584170943,-138.05206245283773,225.34057610942466
459,210.1963106901058,-277.62300447654104,-78.0072537272539
460,250.34403201569154,-146.59622280542288,-55.567816263705325
461,185.80236409288014,-111.26845239325445,203.0004859883682
462,215.35931997779426,-140.1294493663987,-114.41209436695783
463,229.42204279363102,-258.13542940060404,-89.64088992844859
464,207.62154886162483,-147.921075060889,-93.17437370213547
465,173.27620141966884,-121.91807152451146,201.92581365654726
466,241.5497249655994,-311.1817851977943,-185.33774565875876
467,198.1995634350848,-254.47386551649447,-75.75842630719683
468,214.28873274450012,-122.19463750952606,102.02181040780295
469,246.74869576612258,-123.88101936392916,212.24187080941653
470,196.57578427309903,-279.0297507000348,-47.38905496024924
471,234.23581377954628,-254.14875421286493,186.7132785911175
472,211.6741594239059,-119.8386186393927,-260.4262041694128
473,185.5255518919675,-298.21829325020235,-218.9267657313441
474,231.75799884861615,-102.65534952493475,-103.21102430402253
475,229.22288384161243,-304.2854341109672,199.84392846750154
476,205.93263425227534,-118.0397754785908,181.9342973341256
477,240.78419650980715,-360.9676006043933,190.44852547984365
478,265.5700919715741,-118.39388446530289,-45.508123672131404
479,226.97966823200665,-99.65445284143553,-156.77316268945373
480,177.75534361660493,-100.87508200834746,166.0229845454061
481,230.83866254447872,-36.6948108046886,175.0520316671471
482,217.77934454517072,-771.6902582042526,202.25250801401893
483,214.29652280542348,-227.0702804150979,-259.9321369888769
484,144.5916634453877,-138.1592559696802,202.1367398159478
485,223.055173579706,-403.55312706953765,177.0483552685293
486,215.42963721868026,-123.31776956360393,-226.70671099075943
487,277.1951270533567,-282.62369750513506,233.7168104392457
488,238.5017374757078,-135.87913242339718,-116.83461394481503
489,159.7495169136377,-250.13990512392624,178.41915609303476
490,208.0274609523978,-225.57574995389194,-138.58176165468697
491,197.99564760614646,-135.89977990170345,245.61246485298886
492,196.59374241838384,-158.0051581609477,187.05734336152585
493,229.57919672090742,-683.0956245878397,248.73270524374405
494,234.13131598391766,-379.4119414230017,236.92988066415373
495,210.6860534894243,-390.01311155431233,-6.54958819430081
