,Gamma = 0.95,Gamma = 0.975,Gamma = 0.99,Gamma = 0.995
369,-68.93143366538139,-232.69934161357028,-260.4257098918065,-76.80728529223335
370,229.92131945706018,-332.7571287644699,-210.96797882423394,-75.65309403574561
371,164.88891311660228,-177.15604150149113,-391.2520708027834,-107.05790847761291
372,9.027837513028386,-413.6060750845676,-144.79896139818328,-112.19161462379743
373,-123.52639406364958,-431.8570848316709,-387.88289824246965,-85.34428692862495
374,-158.2867985669019,-303.35295552246464,-347.27531629242867,2.5246306300560093
375,128.63216302567406,-971.3790910672794,-442.4735181182406,-55.81379496726375
376,-164.55849016580308,-250.6586745731181,-300.24603258990675,-22.823462238998644
377,-40.373144367294465,-366.40082544480566,-379.5791601399951,-135.27747362014767
378,3.531244385483637,-271.5811772109713,-319.74349225316723,-77.70510808005545
379,-124.25548181919821,-436.819889243597,-410.29575581994675,-191.8031590606832
380,-19.479730354764666,-200.3465747275269,-234.39064633058067,-64.77959635338955
381,37.82397688226742,-277.80439074214416,-247.33397014018294,-91.93655864563978
382,-22.40745244945017,-490.9671629717906,-490.40714321088257,-83.842109549888
383,-60.24437106325743,-220.92500547048027,-125.139834392174,-78.98286714957229
384,36.05129876851596,-125.82903585113252,-323.18241547943535,-79.28117168847476
385,18.400109329517502,-239.46804890067168,-166.29993607684645,-43.721635345141195
386,20.643281650756116,-362.69618893292034,-408.57053253016653,-85.28473056014496
387,135.53462951059697,-140.74763590498154,-247.14259800911628,-51.58506051213335
388,19.153489348645127,-783.8306581598606,-203.244262637855,-94.17724116385907
389,-38.98110978162951,-588.3619278207923,-199.7575577450849,-88.44090440537322
390,-154.7992267725462,-123.15357911409374,-447.66475314016856,-53.73000552866326
391,-10.17854933088713,-304.3788741992838,-338.96965492206124,-117.41486610797826
392,-21.365057497252522,-155.3581821601643,-243.07817778764027,-103.81005413610656
393,-102.26189224830954,-667.456177969589,-229.31443873302172,-37.17922580693725
394,110.20957560854245,-232.96121465874674,-221.20832384631493,-90.02605629273799
395,12.040138825015504,-273.0219659861392,-332.0621227629298,-106.57223121465904
396,-33.06354384158237,-75.52984188605475,-313.2140396120275,-150.07420745037706
397,-5.559774651587877,-144.47161565973354,-206.36110615272514,-93.58182154362689
398,146.1880675656434,-173.5001307094364,-208.05644246006656,-62.64502817017541
399,-1.690288144693558,-330.70265683208095,-211.96421310576739,-95.71100792048708
400,62.56178727073164,-139.0716771218332,-193.29431386179846,-82.63614537775588
401,185.6946877777501,-249.45519481932644,-250.76386080986856,-72.70282575746882
402,165.26614796913623,-378.98962346506283,-236.83146623491461,-99.07380882307294
403,-54.352353304208336,-138.76864726889946,-426.12574606023315,-86.97644567257802
404,-8.568882655517314,-239.74196903223753,-284.53077299265715,-45.595444939321496
405,-18.41159304978519,-356.61990626670587,-193.23177111810986,-57.40532845520103
406,42.1733719283715,-9.75645967281514,-184.82832786783888,-26.0296868387897
407,22.790261916638446,-547.0792317756312,-70.65742203385494,-59.8454349826564
408,60.57587316705088,-275.9419118568602,-202.96747663679594,-79.92194109426606
409,132.22553820431614,-449.3696906995412,-157.43346627970456,-89.61442312916623
410,145.98174434129007,-271.77699776646466,-307.9445801989533,15.475069921192883
411,-74.22821061807933,-295.5187732202046,-133.13246701638397,-57.701532877356954
412,136.95372768506348,-405.604453422186,-177.61028774536416,-174.13505804080825
413,76.5169213168918,-243.53602660075734,-298.8853868150301,-94.02979101254962
414,93.33236603040957,-417.30223096729884,-163.7243176934632,9.813888099717616
415,-22.91270213584859,-290.7104713350228,-276.30988563563693,-111.52857677428088
416,-27.517292818806517,-314.6577797731962,-328.429946886087,-130.61779018247344
417,-13.521464358218562,-491.9589145703815,-169.0941831304561,-96.91333550806189
418,17.397524352314406,-198.10638333618306,-410.96431091712725,-114.0157519242185
419,-116.68804314519059,-176.7381726809919,-304.2833848387384,-108.44843786183563
420,29.65604527811671,-467.3572380249551,-198.5642968571391,-79.37283855359429
421,-176.55536430219541,-652.8707979607342,-199.4651603794926,-85.29641495462727
422,-36.40122491823673,-134.24559151005687,-165.22158429990776,-49.89893503693652
423,-7.225262532723198,-162.72893709373417,-353.05484627485816,-24.453016057030368
424,50.62833712938173,-50.648639529281674,-341.9111383698044,-63.56544786297525
425,-98.29325956497557,-82.49939230730286,-72.44933288329516,-102.26254277654827
426,-126.32159175101319,-254.49098006946258,-195.77094601878352,-60.714235272635875
427,-31.509906773561966,-132.81096201050593,-62.062905425801205,-103.88151907946389
428,-44.240601171143524,-388.4289018464761,-380.1814031747555,15.563084459966646
429,-25.41220193461183,-325.76310229398774,-142.69455019625394,-31.07238664731598
430,58.082443781538935,-207.70967643537517,-242.24435074790134,-156.15787924727547
431,-196.75135318412077,-536.0681846549411,-128.3188989574301,-89.23344975031259
432,-58.35450825805954,-286.83364713862915,-155.01049930690786,-71.76842148992269
433,-368.0069313164644,-236.59365237978483,-103.27977820518814,-49.311836145079155
434,100.33027975154013,-154.75653151107463,-93.52364855474467,-74.6188634494405
435,-122.43474809466913,-520.0129809523996,-86.76055371951266,-144.38551863371615
436,-119.01846012554408,-337.2945426241329,-264.03717630988126,-63.17267496862426
437,-61.31372755172511,-542.1566357028775,-292.7473791544719,-83.21584782947703
438,5.605471566269157,-221.81178409585607,-286.1944205946054,-33.73461625868171
439,-59.42334980629512,-173.73452087179007,-178.9187295688791,-48.395079981444866
440,9.116124723800947,-130.3396472444075,-309.74868658836374,-40.3694529793824
441,-143.12255559836876,-388.5200719214144,-372.43838149421833,-51.0344814248688
442,-22.78220382783794,-575.69286125913,-284.9382292248569,-76.48000521776471
443,36.214965676112264,-107.27669565618069,-153.27359874947047,-152.94103665510482
444,7.459236197542495,-362.62782746785695,-122.17018754886314,-103.76368213618406
445,45.42151492227057,-574.5725035122811,-313.0643736442335,-48.50332070722904
446,118.3529841880779,-531.4629435201971,-209.4038923151062,-66.74405749849942
447,-6.453789114873615,-545.0266340708423,-180.69606101328378,-46.596402487015155
448,120.28645325105933,-120.74686055737078,-285.4149833150159,-70.95511617882818
449,-2.6281277787537842,-212.2848772952719,-145.91655021613008,-83.32536073839077
450,120.71323527850373,-162.15232141873594,-117.17176228407021,-30.182985921274764
451,36.8163496155959,-768.9014138826697,-429.30419576237136,-56.342430845834926
452,200.79612820667313,-199.75720771329583,-358.1105086560137,-93.8734625040534
453,-105.2028825757269,-185.91878066689497,-350.6801413553248,-75.464336579536
454,36.25050796332418,-489.3588072341168,-283.062864456463,-88.48829910874674
455,12.637907142914626,-367.5654503203193,-39.380621138283104,-96.53147650877877
456,7.855059782605532,-226.7580635732847,-129.46523366634426,-55.218887249237156
457,30.04721747795597,-520.0415851053552,-127.73125333563321,-87.45294919196685
458,-159.56847590541145,-466.1723892279899,-16.976046401478143,-79.09971666096894
459,22.15039409076926,-305.1333643449654,-124.59156058900004,-69.02435637092668
460,40.350984314019186,-488.8474913666415,-249.72065222425638,-59.18224742840552
461,-27.032682258539005,-388.72770140176846,-316.2351826724935,-53.78397597809461
462,35.39974868156255,-383.8055992111581,-303.0097640493784,-48.94979405257607
463,15.971989904392847,-377.3246258186688,-337.8482221733649,-86.6535494960035
464,-3.146889146214411,-384.22575277582723,-233.65226536197864,-64.85889566246632
465,-34.05577275525202,-837.746656772607,-148.97350860144957,-61.69365512589818
466,-272.4711840821393,-373.4890702389212,1.9903093164840868,-46.90686966378909
467,140.54030243594414,-161.024454841536,-277.94867572135786,-182.1935045931648
468,74.16744289834102,-151.49323267461034,-233.467828032005,-80.14492377106892
469,29.09907903141986,-221.2939080814422,-151.0473789160465,-72.21510296206125
470,-106.80915785911529,-217.98590374867888,-94.19539149709821,148.48934018615114
471,-235.18737099808072,-108.19096361151188,-246.53946779983212,-85.60108722780785
472,-177.77095743022733,-168.82798518809304,-207.61602350138386,-40.04810209859727
473,17.609397322137717,-308.3475425693573,-158.08524637491914,109.01060798711718
474,30.859289665498594,-529.5355809012037,-146.16077866764704,-31.622599375677567
475,162.64852813617932,-378.42038076783206,-205.86506208948475,-27.458858966164726
476,12.54489095095296,-591.0521940823891,-90.15896432214072,-43.77945947747754
477,-128.01438842063342,-101.11158601401988,-100.4231623296248,-170.43980437955327
478,6.193189436022514,-261.529341192932,-107.01043070620874,-24.51992141364751
479,-113.35287117582752,-571.3585757812073,-54.43405852942117,-27.40805610509102
480,-29.44239254062379,-540.1459062990785,-70.78720456640002,224.66281465333827
481,9.45403934502276,-152.24224821022128,-178.169580655721,13.474514750148785
482,0.6031337556113527,-497.52663544717814,-28.76632210822116,18.05560507827829
483,-78.92506167008857,-392.11180520370755,-107.65268085307507,-79.68935704108229
484,-160.10424076655178,-285.49138908413045,-106.14450333362122,-46.158737433340335
485,-20.905383076748343,-567.6883552321691,-242.00654717745053,-339.8237255697493
486,-8.757746671600302,-70.5380603501341,-85.62185156288751,-76.80608803721158
487,-31.71187627617155,-1106.0834709906826,-142.75800309626572,-10.773639503845914
488,-31.630626609473993,-303.201295229886,-104.30801561088101,-239.72738785570797
489,105.14570610713233,-344.3447004561053,-118.76092333609076,-130.37468177372074
490,9.103385604762146,-750.4349149091066,-457.61957680446824,-267.57140341664626
491,-29.248246218754105,-439.3139333570258,-169.7498778252328,2.130438956644639
492,33.30298136128444,-501.05826305544326,-270.5643050165352,-187.54008556298066
493,-41.93844231466595,-32.44529114904665,-39.675595976452996,-396.25415399560995
494,14.131101914934327,-552.991117422391,-183.08722816696454,-12.368992024051167
495,9.709079924171043,-668.022466272566,-97.98417816736325,-45.508250888798756
496,-43.414510117135485,-456.95447405707495,-174.40522854808708,-40.30224713943864
497,23.360229316425652,-86.3204513944599,-115.98061168454807,-50.84888463104126
498,-31.766336931349155,-41.0493689949004,-148.0790802839822,-24.302305114485264
499,-8.940029689166462,-462.16232420583026,-63.16954908659847,-193.96940585708546
500,-1.911785873110188,-799.4217135655307,-293.76105994024,82.32955846380699
