,Learning Rate = 0.01,Learning Rate = 0.005,Learning Rate = 0.001,Learning Rate = 0.0005
369,-254.95362923004973,-308.5831534085156,-192.25711430574074,-129.69485750706457
370,-182.2813229993518,-36.260924161723466,-204.741296759178,-198.89577001630738
371,35.03972771719168,-95.5569586395392,-112.58170826280237,-155.54220610447106
372,-227.58126347530137,-130.16804220067357,-106.30426681504896,-147.49460478195408
373,40.037119186986516,-245.1949770917043,-189.29303050640473,-144.3535992220349
374,-237.68503912407647,-261.93825744749313,-270.73373853853457,-117.32599450982708
375,-122.75788542472691,-494.45940607338406,7.170004094687286,-123.67042402597163
376,-116.10073190534577,-646.8476804061872,-339.2125191735463,-119.08663681153442
377,-85.08869953451222,-500.1695233747315,-136.55406642902273,-42.65070625902219
378,-99.27319857257548,-582.6632208512939,-364.0122337915056,-162.2368915196259
379,-197.41834885780332,-523.7964005759603,-270.7212351718713,-112.04723830594088
380,-33.37650024620116,43.9681240093816,-209.70737132283065,-94.32384208399486
381,149.00223283631848,-158.04306853723122,-87.326668611781,-88.84499670768396
382,-61.95745759880514,-157.9389586442692,-167.2508804815702,-122.98523469280383
383,166.42847432455272,-213.99536902681635,-73.62714794210842,-219.920594319832
384,5.777041593647541,-241.45134172880728,-294.1985363144102,-131.2506662260393
385,22.570857280550943,-132.10207530666037,-237.64881520678972,-132.73384140437005
386,132.25487511200035,-86.99618893074297,-351.3405750244102,-127.27299787518784
387,63.72695434140479,-171.7936313595639,16.51989599512953,-105.14089037866592
388,-98.22039800101557,-122.98566697978802,-274.1187471241134,-139.54764443839363
389,-252.88658777855332,-74.64822813569735,47.60490538163572,-172.55229541707746
390,-69.52984244677168,-46.96883744048601,-127.77526355720313,-130.9375647641529
391,125.48130308818592,-140.11650359110837,-282.50356982560265,-162.78935397450118
392,-213.76078098699548,-105.03496789883827,-469.9618607765564,-102.8624221633236
393,-97.04659171799076,-135.442838696487,-20.094943421382766,-128.21624804689682
394,57.25822398864497,-215.1144528257914,-131.70836160972885,-174.03635237979097
395,36.02158390004742,-153.24189508566673,-128.58902344104797,-105.52955585430817
396,-181.77860086640274,-114.75437604194848,-240.1411340958999,-106.38032675571594
397,-20.009618197077074,-248.1594264804446,-196.400578965286,-121.02900705983889
398,-115.57593903554428,-710.4770388722386,-192.6351897466526,-139.40697455014717
399,-63.33643565197052,-112.8366290558567,-181.58004220840337,-145.5289120027403
400,-9.028709697234346,-241.7193927914824,-131.52681993546386,-127.72091238314286
401,182.28881858708655,-315.8219874192994,-141.42501745378274,-123.11723663646077
402,-80.87599033070671,-249.1565939860988,-123.06499050603674,-142.17109102423453
403,-156.7620284727511,-157.13966696697364,-81.10485597966743,-145.81864944790954
404,-90.88939858575775,-429.1928682763264,-79.2050964514044,-139.5268408664068
405,-89.90703747847274,-278.92736934743004,-64.05515783430312,-76.51598050621357
406,78.57729970322012,-143.642744943884,-154.6654696870462,-168.86911494279246
407,-213.23172955901939,-291.53882211443874,-181.63608111260595,-208.31105106566858
408,54.24258360083858,-243.53135988347591,-398.4897263355449,-119.82260234464661
409,-420.3742316533112,-311.6557985079645,-159.89188940873782,-128.24304677044017
410,-235.1634324603702,-13.544537894761746,-169.41728192505394,-82.75004122634685
411,-139.77874666132408,112.65905624138341,-172.81766031812305,-192.94027675304756
412,-432.27782521191955,-154.74883215620935,-168.03262374851423,-247.82984339289268
413,77.8356359495764,-148.40433925593834,16.032365561281495,-83.54147234450579
414,106.29109082304328,-206.8383367804087,-122.81931122849345,-407.9366198484596
415,152.2116105448711,-162.12181719966867,-118.71339916460087,-85.25129957844729
416,131.7524564665931,-106.64177136368339,-1.4812301245496542,-170.6496401537512
417,-158.49558000505954,-193.54744542197074,-185.83213833019045,-106.09520883122725
418,142.3211268569914,-217.10893288462347,12.945858534069728,-84.66294165495958
419,-388.82959555326727,-135.2289055840299,-151.06810337626018,-203.78694209457734
420,-249.23893533319094,-259.92432256966504,-68.3902703649458,-185.7174422742575
421,82.39934650157797,-125.32250916914572,-117.84885844935025,-169.44337117076066
422,-55.8058604191709,-410.1659223188187,-207.22364198650794,-34.785706371949814
423,-126.24664319903508,-81.85802298461013,-263.5162875482479,-0.2027997409178255
424,199.11093170157616,-271.1638990173616,-91.69288763498639,-75.41491489960329
425,-84.48469051297528,-53.434170879729706,-303.78003413187133,-198.33790480291233
426,122.28628839561658,-107.1484581811531,-221.66280734813148,-341.6985446984278
427,-114.32046255406755,-69.75941446624822,-122.08454530237488,-230.66591243135298
428,165.01583474302203,-234.3526723693002,-551.8719954504301,-143.44043164924955
429,-222.19259490299152,-115.61699474600596,-240.97565743084846,-181.3005907682301
430,-100.28557883969594,-232.75786735894098,-178.56332427592844,-232.82218580645744
431,-259.5981483450856,-292.9761974994053,-170.2949354645233,-164.62352174830272
432,-97.29350369732079,-112.20569986134767,-120.45390208346255,-196.31025334763973
433,-120.00409767626277,-147.23066951878363,-245.44505701189283,-131.95084175346656
434,-136.56368392382961,-317.3892314135291,-134.46820160615368,-160.48293718735113
435,-455.3803997871122,-266.9583859225494,-134.51844636304514,-113.04198483030109
436,-108.08896930079158,-561.6062122396067,-294.2209688523925,-136.60988961765582
437,-115.57755946528412,-224.31860161269856,-138.82545367527405,-146.88913921322666
438,-350.05455472630604,-214.07921964734516,-117.98576641898633,-188.57558335554148
439,-163.51217340417423,-71.33063709669351,-62.70500764211371,-139.2990160959995
440,-67.4951572992714,-39.633426548051766,-122.3302606113507,-99.31244272897298
441,-28.241810606212013,-304.96318915397984,-133.57826265545404,-171.17891300316498
442,-35.14663524062867,-214.3093064130708,-98.72669147560418,-108.2851828647759
443,94.06407212967933,-257.7002660317297,-151.89313320667486,-101.9838032770848
444,-155.6452214438185,-273.890174244284,-82.99087547398652,-174.26645750805693
445,-101.82838211939767,-88.7719118265589,-242.81654967659645,-137.00037054254207
446,-20.723545719574318,-136.13650929197217,-143.91635879668007,-71.32919961028914
447,-149.26190286866878,-191.0307231540907,-82.50504789058361,-86.06564438750138
448,-67.03088659798803,-77.54216698753048,-160.06086450994349,-111.23638263742077
449,-38.70297861485206,228.30480252659254,-308.33939154648033,-109.27435080594202
450,-161.0249475967551,-105.24625556450043,-266.63248146959484,-149.53992525239693
451,-200.40415604646864,-170.86349293958656,-142.38329310966878,-150.58972225634344
452,161.4711995967875,-85.58428644381077,-57.782575557811974,-216.0427654329005
453,122.3719760039161,-69.65822665150185,-590.1261822558695,-140.63151551732722
454,91.18768306227308,-87.64634372286606,-246.33009048547385,-179.35957440237632
455,-233.7886837297263,-149.5838355527444,-160.24516194487177,-146.11933960400205
456,-230.29152198133391,23.35859280797591,-339.7251034687465,-104.51756216577637
457,110.02158220495855,-234.8393178281483,-392.9532673773217,-122.86562012991637
458,-121.64438571086362,-20.512681276906875,-123.17696889797146,-86.35849554756432
459,117.004839487923,-40.7416556197194,-293.2273744916522,-158.7740960580502
460,133.80356399180516,-393.5297053295917,-335.4281272977676,-111.7833397539053
461,147.42596376309007,-238.58222196806818,-160.81667951784544,-116.3770520303091
462,-283.156094182574,-24.84598778091572,-314.6930045484443,-115.39859146395273
463,-44.315303850178395,-126.29729287314731,-123.32071646769258,-177.63741875705767
464,-359.17215335235363,-240.67142867188215,-164.7135592725305,-126.17468489810557
465,194.2844158375818,-87.0012562113905,-390.39697959858495,-104.39102617476217
466,-140.68624285433924,-97.45318224234394,-330.6844038344999,-117.90692773248061
467,67.56659276823382,-165.98939658680058,-264.8619895819402,-107.2772300417167
468,-108.19565431319486,-42.36751168388305,-116.7299922392893,-92.17995237345342
469,-304.6683422746566,10.496623396488275,-250.51008319077604,-113.12362235781922
470,-113.1561935797873,-299.86519245558316,-250.89503111048919,-148.5694006611568
471,-139.14070166139177,-62.844869881612226,-297.4987736681966,-128.11570274886762
472,-265.6601677213996,-41.24680209497845,-221.88944487460486,-162.4613364758482
473,26.993052769863368,-30.509693361037293,-122.71982863068985,-139.4519783534933
474,135.58326506387635,-99.9247715211224,-160.5322744752755,-133.67176207617712
475,42.73218364292476,-69.32419332516298,-233.0724620447999,-102.04763567293105
476,-258.8878113207312,-24.454531479953673,-152.3370512034956,-56.20733897732939
477,159.55009486967435,-125.09707581705146,-294.45357345812687,-80.04513872197165
478,-91.32217854106285,-43.57967116226969,-163.65706975186356,-82.6087667660745
479,60.033060879639876,-30.05135157536074,-546.4225088846988,-87.73015960347095
480,-417.70995869080616,-115.80831507270531,-154.35628801385377,-125.57574231720065
481,-152.70379940770465,-71.81299022316138,-144.24780149927372,-80.57972344072306
482,-83.90924488317364,-77.58436221846128,-110.84765106313081,-14.721670334733304
483,-75.89542182254219,-313.0543116379059,-175.29246664885574,-74.60047799792942
484,35.76149506183867,-91.4005407271112,-118.64026629825932,-112.5761043564495
485,-193.67855488916013,-8.506989557096176,-313.0741907698943,-91.35727409644264
486,173.99929760503352,-617.6212791849516,-128.11011880400702,-90.20625304555101
487,-121.54947901919084,-423.1650894521404,-154.28228951073962,-120.74970733858349
488,-312.8358535269925,-40.047431732679456,-307.58523308909355,-173.15438637924598
489,7.594908360818846,-328.66382196112784,-204.76911173502108,-166.233990364395
490,165.83227509305084,-131.07947853304233,-122.76940509030447,-94.7383958953728
491,-68.79197199437061,-214.4284904838153,-115.36695906409497,-127.79086457230785
492,-89.35551953089642,-217.72813560332787,-176.9047020310271,-119.89303469726012
493,-94.07968676510465,-185.3699385688514,-258.022745659168,-52.65046367176179
494,-97.75247171896895,-75.6400188302524,-195.25539030027915,-93.19865891101455
495,-148.24366096135034,-441.0192401180772,-179.2002484670196,-79.30060663184256
496,-91.97645761562437,-69.58971183006193,-234.24225910715833,-119.1831511175955
497,87.47351268585096,-188.18912400840742,-248.6196430857403,-101.70305739127089
498,-153.091320110503,-216.15908700955325,49.55525296116619,-164.09322231634857
499,-282.9529590839346,-33.154514265765314,-134.2286184036201,-109.07849674465936
500,-303.4089525742923,-139.42334153254373,-108.32235157060505,-96.93303780743639
