,Gamma = 0.95,Gamma = 0.975,Gamma = 0.99,Gamma = 0.995
369,-155.95084001097007,-1174.5493246259573,-38.62898182524137,-162.10934400227546
370,-180.41221689021512,-958.7513988282051,-78.72533451948213,-20.641648883608326
371,-107.43837449080964,-803.7060681014611,-72.24272384540154,13.252978471078407
372,-243.73927820055945,-699.0035374006877,-73.4770470002455,109.96194301881707
373,-228.8117555386691,-1073.2680114973289,146.29512087436817,-109.97945996281419
374,-240.46297961152956,-137.1237004365558,134.2904855515054,-46.57292703674943
375,-910.5148351235808,-505.17738829867113,-103.15051831142101,-9.78114100740352
376,-233.21385037215026,-690.046402780079,141.4331266741194,172.6263271476151
377,-652.5721357837265,-1421.778709704485,-884.6638915898047,-24.328904909552634
378,-205.1730742631991,-975.1980680651652,-2.4910860313972876,-48.626977156579514
379,-341.9192846231299,-1164.1708061837585,-5.509454064334435,-162.85561565842522
380,-260.81277381702193,-945.8102993422325,-23.43591691156368,-139.36288504863185
381,-314.03785904925303,-641.198021655624,-134.38426163713697,-294.3932893200334
382,-356.922534972233,-1602.6648190839119,-53.34736971503982,-310.07421708772245
383,-410.69405768286515,-1235.2963159631781,-135.4586625961519,102.84405264600365
384,-338.3761397167857,-195.19268107730886,-112.42638549087621,97.98542696492824
385,-395.76316564098113,-729.220766550453,112.12551422602431,-286.9623554730068
386,-401.84749397084084,-1156.4088521971823,-82.87252107358216,-23.48943218777526
387,-278.65060059937446,-489.6073467075686,-230.94000951629928,115.49843195178472
388,-363.53006414486475,-557.7978828865364,127.75871631213055,128.97389055772425
389,-337.7739073088873,-190.26255701816768,-105.71715478420515,-164.02008623314453
390,-336.98329727911425,-204.8658002811689,-244.18018426709574,-39.48309393264228
391,-379.88580828164277,-962.4693498628652,-129.55067398173202,-255.77414009690474
392,-290.2720903921463,-504.5482972720229,7.157571199151917,26.549538177734817
393,-286.93172676050324,-174.049319293102,120.60381551483482,143.59879309683203
394,-100.20619605605094,-921.2203160057851,-99.93489785996837,-169.2126358874898
395,-377.4926035859738,-434.3760764241265,-146.52022112405103,-32.94373345463974
396,-107.79465175787507,-323.6429180579805,-114.75139828354041,-298.01286215551727
397,-252.58737870165814,-193.40361441635145,-110.7074582468757,31.404362160224977
398,-337.7981786559229,-353.1606872150554,-80.03546205658401,36.53110115061324
399,-316.0302875419379,-120.5067178735055,-85.63812134347414,188.2124970923567
400,-385.20099738090903,-340.51521478730325,-107.61202397096595,43.438206358289236
401,-179.67464607205807,-378.3555978012549,-134.16305299223575,-304.1149747078007
402,-141.2000411111105,-277.0843538252665,-28.844708283741767,171.26077572795276
403,-359.2079675428724,-349.3696188030549,-80.58810872367268,44.71451355806819
404,-560.7504422622019,-779.9193636766659,13.78211875407901,-168.71899353137252
405,-123.28086108350078,-217.00902330409525,-181.84779121342274,18.761394903517456
406,-206.66883462068154,-251.4467203249801,97.48782277050103,111.77883331763452
407,-350.6038591861033,-405.71331007720886,102.79441045852343,168.50789908055944
408,-171.4850725947127,-343.1968953446317,-72.31130119973866,-234.34988480049563
409,-104.0571617164763,-551.9635040309302,46.255310744859855,101.02511126801815
410,-296.3944632580239,-13.359636931967529,13.378487763596526,168.86230966564074
411,-273.0245759955326,-372.50028051946293,-172.25219381197314,-48.04321350135396
412,-349.5965074925358,-89.55701414404484,96.80209604082877,130.37077573371275
413,-285.13470885413744,-275.284092195422,-73.87050990088008,120.42890379723931
414,46.72433135209951,-734.4216218417428,134.7124752455806,127.05977887173339
415,-48.1553299287816,-636.2660073000992,93.47165717342133,144.23513158194478
416,-229.32176441979922,-438.7158753025365,78.07856051572787,139.34705430850914
417,-290.6166296887326,-232.02530530450173,-41.389059912701725,-141.55677756979645
418,-163.48142720174457,-285.29588593528524,172.06836501881946,-173.34029792103382
419,-350.9723482320213,-58.1044706153415,-87.54310154048872,156.56009724300938
420,-299.7845233531505,-227.94413167277852,60.602006470846746,-302.32984472932526
421,-298.56302116606554,-313.7715593774594,-120.7658659009478,45.082719879347934
422,-183.88296088365553,-262.65411293989985,136.76173343495608,-217.49822020722684
423,-120.19903154527657,-339.67128981751443,-132.46498376343504,149.1044407145313
424,-110.91912221114713,-327.79843710259036,121.10706133738819,-277.40898694282816
425,-90.15185196797219,-676.3457689057828,5.5047622074337434,-230.0316249799302
426,-125.40513298019641,-376.45976011976234,160.81835643495418,-278.54911200425374
427,-37.62872454091074,-453.3929363982888,-57.13388930925083,85.34943899557729
428,-96.59266340188051,-530.1112740843496,-92.17465209086382,9.59457543337328
429,-265.9759734771566,-400.01260231527743,-54.069915550058866,150.61574832705566
430,-228.8602014798522,-619.1546165905512,-153.17404102806722,31.898616746839956
431,-326.80203577951175,-322.76635359461176,17.13295995444124,109.42268220131744
432,-134.15389872332818,-59.06634688086065,-186.96427122749486,-12.216540092898581
433,-117.12327691396604,-63.13262735576296,162.88266445850758,-69.19975546173423
434,-49.403422799339424,-29.055447454330732,-80.3842541722625,153.45672855782271
435,-53.965321911827914,-287.24948470015545,-121.67328154170396,140.68805923685676
436,-8.35743005183464,-62.249024144596824,-82.07409169125435,161.98413751088626
437,-83.55491959749307,-36.167483266985855,-127.97367894548424,70.40557222300566
438,-392.82355523551314,-59.50065293012477,-96.59472863668047,150.91391333399037
439,-101.65056246009961,-22.660164440469813,22.35017295287828,191.24882511078275
440,-246.1766975972897,-66.53614489135043,141.2121201355182,180.48820629072776
441,-262.9706105773221,-33.56743039528905,112.91151697684953,21.986250625824315
442,-56.69770773459939,-209.51370776446942,-72.6795880470383,-227.33907860872912
443,-281.41656848465993,-518.742026880736,-92.51734183510155,-188.22361030242988
444,-111.07620942588335,-362.4607360128483,117.3261397547734,-256.1233994131673
445,-121.90384875497763,-230.04573951230503,-184.8715481071858,219.43561724762253
446,-183.0396809817529,-210.10887713681348,-134.8369274838844,141.15545957619292
447,-41.63883491888318,-13.595685195659826,-200.91475364460177,-304.1925332923596
448,-182.80212792713309,-570.5737309562178,-153.61524441715017,138.657253445472
449,-50.889758588235935,-13.847963637974104,-93.86277054935381,-226.60578751633966
450,-172.9110027492993,-67.08606732382694,-146.53804321609795,120.06240470237816
451,-64.87332951844519,-489.34958555676934,-124.75851964035894,161.2511820197671
452,-144.70589435251145,-378.92938440829545,119.2908124801229,124.24014544623229
453,-210.611338354236,-288.91770426246245,79.6266218645683,152.57227625644975
454,-110.284475761093,-234.99039564691753,149.24504529815093,-236.1841001768479
455,-98.57500890909608,-463.15721024553216,-160.3789843267918,148.16546311899904
456,23.30152515080023,-259.6680725750937,-77.40884612127849,99.910029206541
457,-254.0141682896246,-548.5468838368103,-2.281075972134651,-35.392281546924295
458,-67.2530210777572,-169.9757323080452,109.56361028903477,-123.5374459761932
459,-104.19038647701973,-92.8840392832863,-262.8734800849372,102.63927666716803
460,-88.54527604243493,-290.59244421688044,-440.7014751739301,-273.11715680889665
461,-75.07027072903473,-206.7492350748501,138.70875604930578,-173.3053499350193
462,-241.8635656452553,-380.84868883546744,-146.74159681675832,76.34484610713626
463,-121.08521930394508,-82.71951250327704,13.69931357203373,103.80078894780858
464,-92.16866671104728,-80.0401041370306,-113.09999260808678,183.08532171266148
465,-158.93232677748847,-339.0534471821763,-86.91970066635362,163.25906161395176
466,-133.91613116924376,-207.8070708932879,-8.200036990848158,-227.11730500529745
467,-115.09171547441558,-200.6660025891408,-145.65232771802846,18.039132503217274
468,-79.67436449379306,-213.243697355697,-99.6310196044444,-53.671526741998036
469,-107.27617133712305,-110.06927878296828,77.49526851891792,-336.4447680327527
470,-121.89111600252576,-75.73866020663777,55.018928293523345,-87.98453700851452
471,-265.9180901118465,-35.840115238268325,25.83047359625944,59.635133647910166
472,-230.77388172099828,-184.94853400959857,92.94533140384354,-57.166141799531204
473,-141.63480085554065,2.16110796679574,117.57700099895247,-79.28341881907797
474,-165.51267483887028,-23.309757460169166,-162.08588326363036,-176.67534018474706
475,-238.23758723674257,-479.6315429451149,-164.51368037142487,0.4017236411881122
476,-233.53693740649325,-604.7545117632734,-162.74344936252817,-164.87704688230758
477,-134.027057935092,-411.34506298973076,-134.8472285820766,-2.3942323781326618
478,-101.75751858138777,-45.25219151110513,-24.886828752041055,35.54407319651522
479,-209.5292991094782,-60.062836922557615,-135.690130129861,-139.72170244042204
480,-98.31610300464811,-28.649606075917887,8.260445987426504,-187.75179417391044
481,-147.94523212800394,-91.00344877766041,163.12205888080013,-168.55102111949063
482,-145.89618928317066,-193.78847588244668,32.05585064455873,-165.48469300323472
483,-128.9676261053965,-74.9148137296786,-167.6253105884366,15.043592479347403
484,-92.02577203406136,-19.976917556406704,131.76306834432583,-172.3693357708284
485,-65.94824633954329,-174.31114549931908,-35.10681727280668,-134.9769480574803
486,-128.50036561984143,-335.24683041464607,-141.04773146518144,-76.42078384309517
487,-92.87742752426361,-421.640729250332,-150.38469138658846,-110.43557599509809
488,-76.8772509163,-433.8350536947069,-133.7894519739223,21.34233051347521
489,-127.18023906588387,-184.15226638262374,-136.76011121099714,72.07505510533404
490,-137.92339989159868,-40.51536963034347,-97.21289490525676,-152.75741542338386
491,-181.7243947879353,-421.68535215286585,-148.80700371829883,37.12917562341034
492,-194.278135225801,-78.74695004801504,-190.75238292092075,52.01647610999474
493,-196.60039482613067,-28.29292141307205,-194.8729849398236,151.91481000189737
494,-33.45272691338428,-310.28643323682877,14.618346476899797,-108.20837238540088
495,-276.33484425578956,-417.06306588775954,-53.8477279236359,36.92912347338988
496,-292.8898396228287,-450.89967328227584,-52.68340674456731,117.50876082502884
497,-218.044257061633,-211.59002706544084,176.15034662485465,-247.13194117109518
498,-239.10774454948228,-108.94673266103307,-97.12170113590587,-303.20903533495743
499,-281.74275597783503,-34.61035644365407,-152.32797291969013,156.8595620518264
500,-150.08191321811518,-444.7922863360016,-190.65913972300925,36.68992477782919
