,Training Times Before Weight Copy = 50,Training Times Before Weight Copy = 100,Training Times Before Weight Copy = 1000,Training Times Before Weight Copy = 10000
368,87.12191964907751,-157.22253158723322,-146.7029339979333,-135.05613554430687
369,-80.70739914820597,-36.38996332173394,-143.8345513405652,-169.17665772021968
370,158.15224059094191,4.947466260560634,-128.37681238600493,-211.44430608017376
371,-171.52709191192966,-11.445706206389023,-172.51755671392593,-142.68864743787992
372,-7.5970492113474535,-116.79819605621103,-197.65878252033426,-122.63328433255897
373,-156.99543430899874,-31.985400608499937,-161.4173105879721,-123.24554491690972
374,-38.27373951833076,-67.95603766290596,-610.4709858210992,-203.8847808629623
375,-98.81617791375572,-20.617441230776553,-137.06829249252627,-185.103839331666
376,13.670319462454541,18.762379059900255,-194.757077937462,-246.69461772797752
377,-30.20732469328621,51.78358570261355,-158.34089995928977,-182.93788943938256
378,73.91558817138908,2.560822905169158,-227.8545028783306,-114.58814003253032
379,-204.8136682452527,133.66483596030082,-186.95741388951015,-98.76541535375264
380,-205.94200330871132,104.11909884996439,-681.1909031536214,-215.46354688308708
381,-47.84922520365542,163.78504741325725,-131.47453880801322,-115.26393212021539
382,-137.7120117586242,35.738975945794586,-149.0687306601688,-135.76575641503908
383,141.40071494815328,49.61099634819685,-265.89558695496845,-262.50028402006365
384,144.89442578722765,13.947922430794561,-112.75524984181062,-159.1247978234033
385,-94.60962522070184,98.49816432699693,-177.73879207383555,-110.10155754805267
386,-30.98303094425144,-20.04499470383682,-241.9914222876403,-133.07049772710528
387,-173.0557932097871,-107.471940538363,35.93111319870772,-155.99823214899624
388,-123.36482919235172,57.65824916618264,-122.15766291748905,-133.44846272807354
389,-116.33462042426186,-40.95725931204781,-157.8380455036188,-132.69439028575678
390,-187.81257957570585,139.42321630295686,39.9298088182189,-184.001536095597
391,154.11505256396117,37.47752226742294,-653.4520090127594,-114.19131369556824
392,-19.75393174180931,8.305706813214172,-135.66102398253372,-115.582634584158
393,-130.66612644635967,92.63476743413267,-118.93119241712994,-311.25506692605126
394,144.5739827428624,2.034018781759613,-202.93965681636143,-316.4418560324457
395,-128.0774015304702,92.97784284769041,-206.73011984649315,-105.85488610079976
396,172.92500334389516,-4.814359939042297,-223.8020463711008,-114.30282167519013
397,-12.1428601956125,-31.691186204914317,-868.8822226359695,-119.72023424276652
398,-261.2040056808582,-137.7154982475236,-143.58647649564534,-121.31041562982425
399,-104.7274441348001,-158.5273592254824,-174.67966879383505,-116.61206170879882
400,186.97898884321805,-98.03376853367992,-234.7944831893977,-126.6471851322036
401,-77.0299190463481,-2.3218001745314027,-143.78125556996713,-121.1253861886855
402,-127.443070915687,26.06825780211814,-154.92408944423812,-136.30297751996665
403,166.32112478453664,-65.23316256526795,-195.3659630647865,-251.93764467431976
404,157.2094898288328,-0.6929614627110869,-183.09221453830824,-104.76584364701594
405,86.65393969316477,141.92633438449457,-132.18900677182347,-113.87379089092141
406,155.81425976764683,-18.66928887085273,-140.74067864285095,-155.74787643158498
407,-119.54761393733085,-60.170700597558096,-33.36095820587158,-207.0999428242436
408,151.35068581928113,-44.712512052222806,-122.73562474330782,-109.73166167953359
409,135.03319711494044,-114.1273544344507,-50.43599173639346,-131.58619545559992
410,-241.94440857922334,-140.0156520034629,-165.7689324204042,-112.47136411460184
411,-213.7616118913413,126.47613776811701,-181.73683251358483,-129.5586693491818
412,-29.854869006716783,76.92172246378266,-159.75476598032537,-154.0088324124286
413,138.36670408474092,-149.7271335441942,-845.4142260934734,-119.25863994534043
414,85.73206893576918,-50.38246183489774,-191.57062121529367,-128.5134564449647
415,3.4283884349831197,-147.45190613612812,-148.60807792045307,-148.36866949568198
416,-38.3124926628182,-3.9400532680250553,-109.41673896608282,-124.05184317381098
417,127.03145421110895,-50.30289766620248,20.366682934569752,-157.01800881363778
418,-70.55849196534311,-88.73964080947107,-81.05626009055871,-153.37432357254244
419,159.8740648515631,-200.1325814529112,-223.8479898681762,-136.68788473089813
420,110.19980824894533,-104.05805493543582,-204.87935569570283,-118.62128178335574
421,-28.003049791766372,-76.85955529799655,-102.81207637642672,-161.559450179743
422,-187.12580835046748,-97.65911872202365,-186.30732523674428,-199.79265658272618
423,90.20115245912183,-116.49636310635813,-148.007059278318,-140.49822762512528
424,182.27041304122116,-194.26788301038164,-128.90813424794854,-107.11225627915053
425,128.6262655002131,-157.81724866185817,-305.2255139087603,-137.3036569119992
426,207.1912640895157,-113.51598667759778,-125.18699087607754,-109.9167540828861
427,158.55489766537212,-223.9992344528011,-155.14880726453057,-109.66957978881376
428,200.9526658815505,263.98120616992276,-125.02307150549811,-116.01474449778412
429,103.53010584321615,-176.7213267999187,-154.93879540204136,-90.63454413296424
430,160.7368316779653,48.50170778728358,-229.13318760507363,-139.51718283837545
431,-93.77439358259838,59.415254782870264,-88.00015089765056,-160.17958055982268
432,-40.427618872454204,-213.0122662668811,-285.09061891249013,-151.52110956883595
433,87.54217190841248,-7.401993855243171,-112.22854942446772,-111.9393714409153
434,-210.09851957756845,89.82161604277704,-304.3377706144305,-117.17921967351374
435,-200.31348213138153,94.64754489739671,-152.81350944973877,-147.7516326042503
436,115.7864532191393,91.65914949339513,-197.25163346544127,-124.15212525462293
437,-111.45053218560582,-9.305888910527068,-149.19909302975077,-125.71493233698632
438,-163.57755407024842,-8.298343337183852,-199.15174543342343,-112.67242370315032
439,-223.38104369481107,-95.69603843201422,-123.84928652279726,-262.6067757130574
440,179.9019295934876,100.1205508922479,-164.03652950132337,-172.43981308534921
441,-46.62503815741563,32.7862759490992,-173.76790661386207,-221.931444672135
442,71.9537495668639,-333.6994920720987,-125.79858527456292,-131.22201132123112
443,139.09939103021588,136.07930783878206,-109.1982637142975,-103.91397922320948
444,100.29853486794514,-20.084095313867685,-159.0351454796809,-284.6502571924189
445,133.83788586706757,76.8353139107769,-191.61376016678548,-126.38165793352985
446,121.95691674809461,112.35217678795209,-126.36334508068572,-260.98885587067866
447,159.67768104888472,-345.2028188083145,-171.69150915771178,-117.4032149973118
448,-226.58486679526033,89.13615910781431,-438.9896591643395,-155.20464350192145
449,168.99026738349,-78.95989257039571,-115.8788217131277,-151.78919385710503
450,114.1606044010877,-33.86786168038008,-407.1878093937342,-111.37499040478662
451,-102.14222296836247,-147.94991253523557,-127.94535732522408,-137.08597138797842
452,26.565644471172966,-28.178110530913532,-141.03622737332395,-275.9657321746594
453,-277.53498800106365,-135.12672755839174,-166.29832188100343,-248.24197578518513
454,104.67961086771989,-53.03291301573206,-122.38618714018921,-135.20568585225675
455,-248.28182144006996,18.26488294433305,-689.326469704691,-121.07212365301883
456,-45.43080270177223,-30.591014951411005,-132.5510683429681,-94.07788182694523
457,-403.708712491295,4.122862460790273,-835.6228476641072,-121.55158534693354
458,-403.4925544185042,16.46339684667648,-121.14068476304482,-118.58147360332669
459,-14.874209165953257,-150.1727411268215,-984.6297170954622,-105.09413656688493
460,-274.6571231554583,-110.91224879641489,-25.897472131209412,-295.8531537200776
461,-349.07032054470983,-5.825674139628314,-97.81270925281106,-115.09678996348592
462,-16.304525565449097,14.093554442162048,-140.7933184890026,-134.5639516017353
463,163.98259677814153,0.5605154176222813,-131.68396486585806,-93.72814363868828
464,-14.414675191780786,-122.33907160908474,-135.38970551362945,-158.3382390109333
465,107.08242155036191,-41.59792725704527,-115.17624039468865,-88.33257169054971
466,-213.00872449923622,84.57398871709057,-200.75328644382324,-83.251735028864
467,113.78198795032527,102.89710393398386,-129.46329854917576,-134.09062433140087
468,-19.293478629730693,-119.6759667597128,-135.52365075833467,-132.65010079584752
469,-161.04999098371778,84.21335889486271,-128.58329142210658,-106.67376490217546
470,162.48333772467373,-146.08357892711908,-138.29175646505388,-205.9828975164178
471,135.42386171056762,-155.6217171814924,-139.49286929514443,-206.78478807236428
472,-40.066535175437785,123.62671748546863,-123.79855463879625,-111.59917916383388
473,186.24777877782373,-139.41693365273267,-124.90028540895452,-113.76636030285636
474,-200.13856828475122,-110.80779601867354,-214.45891013554888,-158.77064539470143
475,152.99742042431438,84.07225702977705,-8.643255767799204,-125.74932076061282
476,133.19244313952615,94.51238759804151,-131.26530390372415,-99.13118267302379
477,169.2159475574417,32.26925767237444,-618.3577740691063,-192.1521043681604
478,142.1933346448909,137.46925203607375,-197.7856808770204,4.654560746374685
479,125.73572020978436,19.144707598464816,-152.01256909175402,-104.46886758836423
480,-17.209279344974526,39.282604546671635,-142.96349517701415,-291.4849672024163
481,146.60458400216092,79.31273401905975,-60.04403739448772,-103.14710824075289
482,-195.81042279349094,0.33862606594842615,-177.00066621488014,-145.86760413076416
483,-46.739266370652246,84.49410433582577,-306.37020477371755,-123.01437909547654
484,161.40532406761025,-143.32950154180412,-355.53255277867777,-111.36144652162912
485,1.6458883633419767,31.917767546776506,-379.3412408450894,-112.03785591704988
486,21.65325856299694,-253.7710006598993,-147.85218028244185,-103.78423680304006
487,4.711737319890415,104.00510588880225,-152.39876754282892,-114.95683070404202
488,185.05311758224948,64.60037480312884,-145.75821480726248,-148.44756455376614
489,211.61551691989115,19.07875623286867,-730.0646638830492,-105.19998667181736
490,35.78813594309838,-267.6573389433931,-548.3093709165582,-158.28594579849533
491,148.03362555017614,11.699726933789185,-163.83345591402627,-261.36212173224175
492,188.60724950778166,51.716123556083026,-129.65543013493868,-135.71086290191653
493,186.44522884979853,29.69768034571526,-155.26910848254693,-96.78761027043622
494,147.9765674766154,-9.836580828383472,-156.096120071896,-125.30793805419944
495,26.14221679451581,-231.45154593241546,-145.78410430383755,-96.9150876146151
496,190.1242918097368,127.52157969012113,-140.440320739081,-145.99617764565818
497,154.70907025782253,95.59824016489253,-10.882807349955769,-124.03788009838604
498,181.1140873949352,24.22956468037665,-161.76637172691997,-115.70775442166554
499,212.11112792273414,-9.74127982752964,-139.87685769296996,-134.43912759105987
500,156.76932679825217,-162.89938504213566,-131.5500990376932,-129.3701414533501
