,Buffer Size = 60000,Buffer Size = 80000,Buffer Size = 100000,Buffer Size = 120000
371,181.73450632850606,-152.30293192475386,-157.27252998565058,-137.65813124888615
372,-83.36434262164478,-126.09990709519835,-118.21829020132884,-77.65314681267982
373,171.3251353902826,-90.08279789744402,-275.39221958035023,39.22280269279753
374,192.09614501751787,-150.34116706677574,-164.7651492834217,-96.70917606531812
375,-70.67766670710007,-168.94730383699962,-132.61517440993453,-66.32398552217941
376,-86.34931001369041,-104.90926317380355,-131.86201390953406,-99.20431618958068
377,182.56856571091407,-147.55053234152547,-114.28495228174944,-104.71951759202274
378,193.8384960412077,-86.99431479587679,-111.535050117358,-137.55682049065967
379,-98.71935362338427,-44.00008458744777,-112.09439357265421,-5.737858603756749
380,-132.9456132209885,-126.01961330796902,-118.26328302687271,-128.64392992778917
381,174.74883939897504,-95.42560242453152,-114.3877999057762,-72.72418335677271
382,205.07355538942187,-139.53932294536276,-111.93390260557544,-118.2818215435995
383,153.89527589838673,-64.34875131120785,-124.46732000741885,-129.48904910208708
384,142.73901301916425,-75.686733582377,-129.43257152505498,-121.93660297454115
385,158.88068665878188,-42.90446303841158,-103.92373227567123,-11.009084588617426
386,166.79478998582005,-64.9221197034284,-121.69312216332231,-97.44366007280372
387,123.58830207281676,-155.56190951782042,-110.02242856220597,-116.3758169921546
388,200.45462634168805,-113.05389156329568,-104.53826628302747,-5.111156729989531
389,145.10304211593657,-56.007776961824206,-129.45673888468764,-81.33475781899864
390,-132.44025256705453,-35.22499335861983,-179.5525789766536,-62.30094498515507
391,-41.400591595448475,-176.56061318922204,-89.2653197989545,-87.997293799478
392,-78.31469796876962,-130.55954488105897,-114.85042073232177,-61.80082862261279
393,-91.51859339817611,-65.9851206272712,-135.2450640035104,-58.823033515660484
394,167.5868195776727,-106.74991541501332,-77.81251627835829,-176.76162313071376
395,173.11785918503531,-107.35348366625152,-179.82419142437448,-128.84593984886556
396,169.83236030406994,-99.90884472559972,-103.22806543201483,-94.1509613597151
397,-142.9704522431635,-40.093610781691666,-100.02718339450752,-80.64563042150547
398,156.8699405784614,-77.60711123470907,-141.30654796754186,-127.7900790767499
399,201.5463886184418,-54.564353015171214,-147.16616684189444,-16.4391218323793
400,197.9483626138284,-58.33439710430969,-97.18924768501516,-82.38005121127121
401,206.92521696234562,-106.21207131033472,-112.93771883295396,-132.98658307191107
402,152.17943662031587,-133.55147669150153,-102.85248811118115,-101.20219454773662
403,7.2366063971783205,11.511316405978675,-155.84150445751914,-175.29988297248838
404,179.313218287925,-121.92100736995589,-155.27357334493587,-69.41490336195349
405,196.67301282519088,-83.54547578117064,-182.30712868958415,-109.81240359708826
406,183.92641647720967,-60.52652469052373,-91.93134624277688,-114.92424014809745
407,189.01232476402862,-133.96351873312946,-181.93974407078957,-186.26099478908003
408,184.05040751471532,-110.34721919654937,-158.65008555435315,-154.95281319858387
409,191.3326891164316,-119.61764804854707,-227.31437404592788,-107.85832688373966
410,168.62774292696267,-58.98896042337722,-84.41969353309382,-102.48837317176324
411,161.03328770152086,-118.1992369996208,-97.55204771824614,-140.1924188990193
412,-76.72992251287953,-49.92226806958478,-108.86141940098571,-137.50025883681025
413,4.350063531581374,-67.07514889434349,-153.4531934882482,-64.92409576900471
414,184.68231814168922,-145.66211527180613,-167.92435859383951,-87.41423889129665
415,210.17926634539157,-95.75358536081768,-147.45250427520426,-102.36494136462083
416,186.3828645826461,-94.05061587758617,-11.875289448750706,-127.54640914407538
417,187.94391478542514,-37.835400779902656,-228.90795377355946,-48.01849183826393
418,174.32818363919256,-116.63832395613989,-123.07195325815498,-71.37932236064235
419,198.8753524751949,-31.913698597623934,-149.21845687896763,-66.70856645689815
420,187.54826256695236,-136.75765064221304,-156.74500612566501,-105.56559853801242
421,180.55836446913568,-45.67875283107787,-71.1130186425904,-204.7183959074477
422,181.66224689701616,-100.36637821351702,-28.09719552137615,-102.83530982440618
423,177.0848170993327,-75.7847222632807,-89.8056903035536,-72.01553248626078
424,182.84773110420753,-47.1120971224517,-109.27470036064483,-82.60314843257132
425,169.48046853294994,-128.71967396330604,-145.36924201802987,-87.00262538531099
426,220.64810244904788,-215.23578094917144,-252.67109715397964,-83.08125282222753
427,202.27219559292692,-141.45820365696724,-31.053298450043755,-64.24140026582245
428,-60.03928424915249,-99.4082183363681,-72.26074836360601,-95.58025428829367
429,190.06500306375813,-139.80720061040802,-186.42491829685946,-69.15778789430084
430,199.64873381866207,-117.34397033975594,-137.3548268440242,-114.98890542167513
431,214.45511594941394,-156.9995507013408,-135.72518936211372,-47.202990969419815
432,134.97295322995893,-134.48683374612875,-232.2054365226908,-56.42655003623332
433,170.91160832972855,-89.3569764587887,-112.36529318895305,7.331213458197226
434,189.1254264086961,-143.55809971351357,-110.31010979723726,-88.55873691960747
435,173.6525861747148,-147.50729426593338,-205.79296805541557,-184.6748008234532
436,-44.65555239066064,-110.89508382895193,-151.69025499190337,-81.59370730397313
437,-244.43756665411573,-84.4325955658266,-135.76718739323113,-75.0880873330434
438,144.57892488087145,-97.03470658909686,-112.97057725375063,11.962206846025524
439,146.40891126050366,-175.6903509143258,-134.74824624684408,-70.08206757712405
440,167.03887521983245,-164.37518892936112,-219.67116306755867,-11.738073509262605
441,-68.54940285135717,-53.019354519277314,-120.1487733230532,-68.73593559489709
442,-31.8484904384286,-121.05236234261275,-129.1478726828228,-106.8719196807911
443,148.07607333632063,-71.84597015973526,-122.32810962433845,-36.31489482711102
444,-177.5144663931875,-123.68928515871222,-105.68655749900894,62.12239950564887
445,173.58298786764698,-100.1066716130509,-89.3581825613883,-114.73659472263581
446,-41.13454910598879,-158.66151086984237,-128.02251923297086,-76.83938499075718
447,174.61785097442865,-80.11488907002709,-126.58468250256996,-84.96446238439643
448,24.399381819309927,-113.4096604717715,-159.74925163525666,-119.09499818595533
449,-32.46670391421333,-49.65704270304603,-91.80738843861096,-103.04680354805392
450,-56.40558313197618,-144.13968388299782,-124.2562875662694,-90.29084230676796
451,137.6601247184525,-139.84934983896775,-71.12295883674734,-79.50657502859679
452,148.48179126712233,-132.98297467429074,-307.80367348115146,-112.76952238337878
453,-59.48199616471268,-49.19448807591145,-112.23753263579094,-141.84405002825883
454,-78.72510499933647,-119.76933412862394,-126.77207710716114,-210.15477769515198
455,-318.69167071556376,-146.57244892326912,-220.04767518678457,-272.29525050200584
456,-236.70000754890253,-233.69851186816635,-234.01194004105156,-85.2665730459646
457,-159.98882478660965,-129.47469846289312,-114.81064104944984,-130.86596264922304
458,-157.26649845564938,-49.967985742701735,-91.74600251063688,-107.95667627646165
459,-52.43204566713509,-111.05032153152675,-132.25172560190833,-79.87206693000226
460,139.81685911553038,-34.195851878730565,-116.70573203097146,-88.81222091736049
461,-23.019041702824673,-140.46501911539036,-126.12220165412614,-48.874161664451016
462,52.6795018900023,-10.210118686139111,-127.60748458187672,-66.9508124265083
463,128.91843467105514,-62.922007137862295,-148.6196166661008,-89.30393793992687
464,15.109992844353753,-138.86465838948442,-121.62326928255746,-118.00843073956898
465,-7.607072373734212,-130.83834508878758,-318.6349798399996,-95.66383470382277
466,25.793562777619574,-153.7950951635375,-157.58639815838774,-67.07407057877734
467,127.6318339756711,-49.717450552295375,-137.77159243865327,-90.16042041403124
468,150.15531356298987,-140.17479387798895,-110.8110472615879,-126.75566468253119
469,112.80925734917867,-70.02337914864734,-122.18706478452006,-115.6910237783889
470,100.80157848578234,-42.41266420151491,-145.05252691850856,-123.04216877504493
471,160.1282581572838,-85.54307407666332,-133.70290571653152,-33.22818861184618
472,120.14538768721873,-123.18609323689084,-125.61681207370114,-59.2809281749382
473,156.91761535811315,-139.91898924268858,-116.326275546765,-59.70437808037056
474,117.63714732470869,-151.81849987664822,-257.6547161688697,-77.21964741917449
475,132.49294684076042,-94.46146564627814,-123.09147346239735,-194.99905709862193
476,146.59921071484933,-138.80049535419823,-308.24001678798277,-87.17681273086819
477,161.24948270700907,-18.87360671658128,-172.76724106156024,-29.230996764259217
478,160.4300628599425,-62.58624925848304,-129.95432865535915,-105.9618121444303
479,46.59584805146276,-96.9342676641536,-127.19719760176159,-247.87786753226663
480,155.58670649285875,-74.22655633376912,-109.81306380095869,-62.08751074053984
481,158.7164758303781,-83.20667153349589,-124.86086714945469,-207.43592435003762
482,133.52052879797253,-94.88554164339294,-21.99520811734729,-25.84426166841007
483,136.42522148045907,-162.8603389052647,-111.43258387012722,-25.441722526712212
484,145.71134923207987,-47.41349014811186,-141.12248320917539,-98.48725589536355
485,27.77128733788823,-39.7029748296564,-133.02368532803735,-143.40176588483544
486,-73.96673667878878,-114.72473931882837,-150.11487755283298,-72.94087698417972
487,5.598896073095771,8.694088290515069,-62.32994418455273,-19.78125113068512
488,153.18201954904,-119.15895990940791,-107.71737388016592,-113.03729432764334
489,132.4272429319065,-90.57825071323697,-103.34665459666046,-94.00798877868756
490,71.71077781692537,-84.94566640542104,-122.01839039530941,-39.447060437779754
491,-102.09352704764328,-112.07803696661331,-124.98853253817991,-99.68160070852254
492,-104.7095733519053,3.5506310021673926,-129.84663059418918,-78.82955623570135
493,182.8268921865757,226.30762423418474,-122.64556740311866,-38.80727379714294
494,90.87798088746973,-172.63926797894732,-120.18252663395783,-2.84270249380495
495,111.25342918858411,-105.27391880544305,-108.53580359466022,-57.4939227012876
496,154.4119874861977,0.33272032050518874,-96.74818781060603,-62.953325055326076
497,83.27489324195817,-115.2611574325626,-76.8520643935907,-69.33125373029233
498,-108.37322186762619,-144.57946103375588,-127.36190417480144,20.77108949612385
499,159.2686317896435,-154.8816466985505,-88.95949856880826,-53.10131786153683
500,184.05647975863795,-54.08254869305884,-149.1664551760935,-95.08303199268424
